stat_id,player_id,date_of_game,stadium_name,rush_yards,num_rushes,rec_yards,num_receptions,points,snaps_played
359,5957,2023-10-02,Williams LLC Stadium,45,16,182,6,12,2
360,6648,2025-04-26,"Hayes, Kim and Sloan Stadium",51,28,114,12,7,74
361,7767,2022-03-14,"Alexander, Stevens and Smith Stadium",128,3,90,9,18,23
362,2699,2023-10-31,"Rojas, Calderon and Page Stadium",105,18,187,4,0,33
363,6561,2020-04-14,"Kirby, Webb and Turner Stadium",25,21,50,1,24,57
364,3043,2026-02-20,"Johnson, Miller and Ward Stadium",20,6,181,1,3,64
365,5674,2023-07-14,Oconnor LLC Stadium,-2,19,133,1,24,79
366,7723,2021-06-28,Tyler-Austin Stadium,103,19,160,8,12,49
367,9416,2022-02-17,"Garcia, Stewart and Brown Stadium",126,27,200,1,7,74
368,775,2023-05-14,Edwards and Sons Stadium,87,13,188,9,21,40
369,5345,2022-06-18,"Bonilla, Herman and Mann Stadium",47,0,31,1,24,49
370,8670,2026-02-04,Cook-Martinez Stadium,101,28,125,14,7,70
371,8741,2026-03-23,"Taylor, Davis and Sharp Stadium",46,20,120,14,18,52
372,6283,2021-03-29,Bradley-Abbott Stadium,129,3,170,15,18,32
373,7045,2023-09-16,Howell-Parsons Stadium,27,14,88,1,14,44
374,3937,2020-07-20,"Garcia, Livingston and Thomas Stadium",137,15,1,0,12,77
375,6999,2021-04-09,Taylor PLC Stadium,79,16,146,1,28,65
376,8173,2025-06-08,"Rice, Burton and Martin Stadium",101,14,63,5,3,14
377,3509,2025-10-04,Harris Inc Stadium,55,30,169,1,28,29
378,6699,2020-12-03,Short-Chandler Stadium,30,30,25,9,7,78
379,4156,2022-06-05,"Bell, Logan and Harris Stadium",31,11,42,13,6,39
380,6841,2024-02-05,"Watson, Wong and James Stadium",15,4,193,5,24,31
381,7055,2025-11-27,Acosta Inc Stadium,89,13,9,5,3,10
382,8152,2020-03-03,Wheeler-Morris Stadium,130,28,16,10,24,2
383,6569,2024-10-17,Lamb-Clark Stadium,46,14,170,1,24,31
384,6114,2025-12-29,Smith Group Stadium,42,2,20,2,28,64
385,1409,2026-01-15,Wise Group Stadium,9,11,133,9,17,19
386,1139,2021-12-17,"Gonzalez, Cisneros and Sandoval Stadium",55,25,66,15,3,7
387,2261,2020-01-04,Walsh-Cordova Stadium,46,24,78,1,21,7
388,2651,2022-04-17,Santana PLC Stadium,136,26,170,6,6,3
389,8999,2023-07-28,"Williams, Thompson and Spencer Stadium",30,27,43,15,28,34
390,1650,2024-11-22,Little-Diaz Stadium,21,28,177,7,3,72
391,292,2022-06-22,Johnson LLC Stadium,122,1,126,3,7,41
392,3671,2022-09-17,"Ibarra, Gray and Miller Stadium",32,14,166,3,6,65
393,8279,2024-04-16,Faulkner Ltd Stadium,5,13,5,9,3,28
394,5483,2025-06-19,Lewis Inc Stadium,146,26,9,10,12,60
395,8682,2021-09-21,"Hayes, Valenzuela and Lee Stadium",40,20,5,5,17,11
396,5873,2021-12-15,Harris-Ochoa Stadium,83,17,125,4,3,22
397,3299,2022-09-05,Bailey Inc Stadium,26,18,146,4,6,69
398,2573,2021-06-11,Smith-Richardson Stadium,14,5,3,14,18,8
399,1369,2021-12-01,Fernandez-Collins Stadium,120,17,114,15,3,58
400,157,2022-06-24,"Griffin, Nguyen and Sanders Stadium",119,16,12,9,0,66
401,5083,2022-01-01,Santos-Riley Stadium,148,1,187,6,0,78
402,1963,2024-07-27,"Stout, Bennett and Armstrong Stadium",121,18,68,0,24,47
403,344,2021-01-24,"Lee, Johnson and Mayo Stadium",49,29,186,0,14,36
404,8294,2023-07-05,"Lee, Grant and Mccormick Stadium",107,7,154,12,0,25
405,1107,2021-07-03,Williams PLC Stadium,130,14,116,12,7,62
406,7090,2021-11-30,"May, Brewer and Baker Stadium",11,0,190,10,28,53
407,3983,2022-04-06,Becker and Sons Stadium,133,29,4,2,21,65
408,1073,2020-10-05,Calhoun and Sons Stadium,112,17,118,4,3,29
409,6980,2025-07-09,Chapman-Murillo Stadium,2,17,110,3,21,69
410,6972,2020-09-07,Zamora-Sanchez Stadium,121,30,171,4,17,48
411,7857,2024-04-01,Garza-Jones Stadium,102,6,100,14,7,59
412,9888,2024-02-10,"Palmer, Cole and Stein Stadium",11,17,38,9,28,51
413,3975,2026-03-20,Fuller Inc Stadium,139,12,104,1,21,4
414,1937,2020-03-13,"Kelly, Hinton and Durham Stadium",125,15,170,10,6,67
415,8519,2022-05-13,"Garcia, Thompson and Mccarthy Stadium",113,23,6,1,18,43
416,6328,2024-12-29,Mendoza PLC Stadium,21,12,120,11,3,73
417,4541,2026-02-13,Erickson PLC Stadium,103,19,28,2,6,55
418,8209,2021-08-25,Coleman Ltd Stadium,92,28,105,15,12,4
419,1353,2023-10-18,Jackson-Mccoy Stadium,64,27,71,14,14,39
420,6924,2024-03-20,Gonzalez-Hall Stadium,35,1,10,8,21,35
421,6551,2020-10-31,Hayes Ltd Stadium,142,27,102,10,6,17
422,498,2026-04-09,Key-Gould Stadium,76,14,129,10,21,10
423,7710,2022-05-13,Brown-Kelly Stadium,149,26,146,3,21,46
424,5746,2026-04-03,Wheeler Group Stadium,66,2,25,4,12,64
425,2819,2025-08-15,Myers-Smith Stadium,43,20,45,7,24,40
426,1346,2020-10-18,Reynolds-Lopez Stadium,131,13,82,5,28,32
427,2654,2023-07-06,Howard Ltd Stadium,141,27,17,5,0,36
428,8176,2021-07-31,"Cordova, Taylor and Vance Stadium",140,19,55,9,24,19
429,6454,2025-10-02,Myers and Sons Stadium,27,2,77,12,28,52
430,4419,2021-12-30,Sullivan LLC Stadium,38,2,114,13,18,47
431,5075,2025-02-04,Frazier LLC Stadium,104,19,65,6,24,35
432,4027,2025-06-12,"Torres, Soto and Johnson Stadium",58,7,196,3,6,43
433,5467,2022-06-14,Salas-Phillips Stadium,23,17,62,1,18,39
434,9765,2022-11-23,Miller Inc Stadium,73,4,27,9,3,5
435,7944,2024-03-29,Baird and Sons Stadium,147,12,91,12,3,69
436,2044,2025-08-17,Cruz-Johnson Stadium,58,12,172,13,0,65
437,4336,2021-05-11,"Dudley, Griffith and Mitchell Stadium",60,18,178,4,17,43
438,5637,2022-03-28,Roberts and Sons Stadium,68,15,140,8,18,70
439,2148,2026-01-30,Donaldson-Henry Stadium,141,1,41,6,28,55
440,5265,2023-06-26,Sharp Inc Stadium,34,7,103,0,3,6
441,9245,2021-08-13,Allen-Howard Stadium,95,9,191,8,14,16
442,3085,2024-03-02,Brown Group Stadium,51,27,137,14,3,26
443,880,2023-05-10,Sims-Williams Stadium,65,27,35,15,12,13
444,9899,2021-10-18,Davis Inc Stadium,14,28,93,9,7,66
445,9732,2022-08-03,Rios-Hall Stadium,8,17,198,4,24,44
446,4751,2021-03-07,"Rowland, Quinn and Payne Stadium",14,26,156,6,12,51
447,6356,2020-06-04,Underwood-Webster Stadium,116,29,96,8,28,4
448,3302,2023-03-12,"Strickland, Roberts and Valdez Stadium",98,0,93,12,7,61
449,7447,2021-03-23,"Kemp, Sloan and Walker Stadium",118,29,61,11,0,75
450,1224,2025-11-21,Richardson-Clayton Stadium,-1,9,81,9,17,42
451,9453,2021-11-09,"Carter, Garcia and Duncan Stadium",125,1,15,14,18,68
452,641,2022-07-05,"Scott, Jackson and Rodriguez Stadium",6,28,197,4,28,60
453,9707,2022-04-13,Gonzalez Ltd Stadium,116,13,1,10,7,36
454,9646,2025-05-26,Banks LLC Stadium,9,27,39,15,7,61
455,3582,2021-07-29,Sanchez LLC Stadium,82,24,169,15,18,2
456,7379,2024-06-15,Walker PLC Stadium,137,22,129,9,28,32
457,5719,2024-08-29,Jimenez PLC Stadium,145,18,48,2,6,36
458,2149,2023-12-12,Riley Group Stadium,63,1,68,15,12,8
459,3035,2022-01-21,Hartman and Sons Stadium,115,0,51,10,28,3
460,4426,2020-04-08,King Inc Stadium,37,1,167,10,7,16
461,5920,2022-05-02,Johnson Group Stadium,127,4,198,14,7,36
462,971,2020-09-16,Garcia-Yu Stadium,26,27,47,9,6,46
463,7124,2020-10-05,Whitehead-Phillips Stadium,1,7,181,6,24,24
464,7740,2020-01-16,Pierce Ltd Stadium,65,0,157,11,17,13
465,3294,2023-01-16,Martin LLC Stadium,95,24,196,4,3,64
466,4882,2025-12-28,Suarez-Rodriguez Stadium,141,2,196,9,17,24
467,8292,2025-07-10,"Collins, Hernandez and Jones Stadium",106,22,180,7,18,68
468,89,2024-04-07,Perez-Sanders Stadium,49,22,28,13,24,76
469,6901,2023-03-31,Cameron LLC Stadium,31,1,151,9,17,36
470,2340,2024-02-27,"Hernandez, Martin and Ward Stadium",124,9,157,2,14,1
471,9155,2020-05-23,Harris PLC Stadium,90,29,18,6,6,63
472,9059,2023-01-16,Anderson-Barr Stadium,72,23,171,8,17,6
473,2381,2021-01-22,"Perry, Vaughn and Fields Stadium",111,3,168,6,24,9
474,4313,2024-07-07,"Lewis, Jones and Barker Stadium",88,9,89,5,14,27
475,6309,2020-12-08,Oliver-Davidson Stadium,11,13,14,0,21,7
476,2583,2020-05-12,"Molina, Schultz and Castillo Stadium",65,19,43,11,17,21
477,7880,2022-04-23,"Davidson, Waters and Mitchell Stadium",75,8,115,12,6,68
478,9405,2025-02-25,Johnson-Burton Stadium,130,1,128,11,3,79
479,8302,2022-09-13,Barnes-Sanchez Stadium,31,30,180,11,3,68
480,3392,2020-04-04,Norton Ltd Stadium,133,17,173,0,6,60
481,1825,2022-06-26,Jones-Nelson Stadium,4,25,150,15,28,2
482,9897,2025-07-21,"Barton, Cooper and Harris Stadium",8,2,95,3,14,9
483,4232,2023-01-31,Wang-Petersen Stadium,67,23,26,4,3,53
484,8504,2022-09-28,Hayes Ltd Stadium,29,6,11,8,14,32
485,1041,2024-06-06,"Brown, Flores and Kim Stadium",105,23,45,15,28,59
486,4106,2024-08-11,Wilson Ltd Stadium,33,27,4,1,6,11
487,7764,2021-08-26,"Collins, Perkins and Wallace Stadium",142,26,189,9,28,62
488,6708,2022-06-04,Johnson Group Stadium,43,11,38,5,24,12
489,5030,2022-01-27,Barnett-Patterson Stadium,53,17,159,11,14,6
490,6532,2025-04-23,Lopez-Hogan Stadium,149,10,32,15,21,78
491,6293,2024-05-23,Garcia Inc Stadium,131,15,134,7,18,3
492,9231,2021-04-23,"Price, Suarez and Flores Stadium",1,1,28,7,3,74
493,726,2021-03-05,Rowland-Farmer Stadium,-5,28,175,1,12,38
494,5015,2021-01-12,Bauer-Thompson Stadium,95,1,121,8,0,78
495,442,2022-01-16,Cohen LLC Stadium,20,17,137,4,24,69
496,4032,2022-12-25,"Johnson, Myers and Riley Stadium",119,20,42,9,14,17
497,1732,2022-06-12,"Goodwin, Gutierrez and Newton Stadium",73,10,177,5,3,35
498,6839,2020-12-27,Simpson-Houston Stadium,45,14,5,0,17,48
499,1389,2022-08-11,Bright LLC Stadium,121,13,25,0,12,67
500,6599,2023-10-31,"Wilson, Johnson and Robbins Stadium",67,2,75,5,24,56
501,1690,2020-05-20,Miller-Cardenas Stadium,121,3,170,1,17,40
502,2115,2023-09-27,Bates and Sons Stadium,86,23,78,5,14,69
503,3333,2022-08-08,Chapman LLC Stadium,84,25,74,14,3,41
504,7489,2021-09-30,"Mcdowell, Johnson and Love Stadium",79,28,171,5,7,80
505,237,2021-10-24,Duffy and Sons Stadium,96,18,148,9,17,4
506,3359,2022-12-20,"Mitchell, Schroeder and Allen Stadium",82,0,25,13,24,24
507,8252,2020-05-08,"Norton, Lewis and Hawkins Stadium",136,19,173,0,17,1
508,8401,2024-08-30,Smith PLC Stadium,96,3,90,11,14,2
509,2455,2025-10-03,"Adams, Levine and Macias Stadium",133,4,19,5,28,16
510,7866,2025-11-14,Mullins LLC Stadium,32,28,125,8,21,34
511,867,2020-06-14,"Guzman, Smith and Thomas Stadium",8,3,165,4,7,18
512,3460,2024-12-28,"Allen, Sparks and Hall Stadium",111,24,37,14,7,40
513,4952,2026-04-16,Leon Group Stadium,109,14,69,3,17,46
514,2654,2025-02-16,Lane and Sons Stadium,58,25,108,2,3,72
515,3537,2022-07-27,Colon-Campbell Stadium,137,30,136,4,24,11
516,2406,2020-11-26,Gould PLC Stadium,97,10,32,12,0,49
517,3069,2020-12-17,"Gomez, Smith and Rivers Stadium",80,10,27,13,21,32
518,2239,2022-10-21,"Anderson, Rodriguez and Stout Stadium",146,7,83,3,21,10
519,8240,2020-06-18,Edwards PLC Stadium,33,22,65,13,18,11
520,2477,2023-12-18,Randall Ltd Stadium,65,3,49,2,6,29
521,2393,2023-04-04,Downs Inc Stadium,51,23,46,14,12,21
522,7836,2025-08-10,Smith Inc Stadium,150,25,73,1,3,31
523,9127,2024-02-28,Weber-Fleming Stadium,115,20,136,4,14,55
524,9107,2023-05-02,Smith LLC Stadium,70,1,20,4,7,43
525,5836,2021-06-13,Miller-Adkins Stadium,115,15,41,8,0,15
526,366,2024-07-25,"Floyd, Webb and Fisher Stadium",99,27,50,13,21,69
527,5872,2020-12-03,"Mclaughlin, Wright and Lawrence Stadium",4,23,170,4,6,60
528,3319,2020-07-19,Kennedy-Cortez Stadium,70,27,57,2,7,5
529,7997,2020-02-21,Cox LLC Stadium,34,14,123,13,18,43
530,9453,2021-10-31,"Gray, Strickland and Rojas Stadium",16,16,59,10,18,38
531,435,2023-11-05,Kim Ltd Stadium,122,21,14,12,3,56
532,7778,2020-01-06,"Ruiz, Church and Walls Stadium",14,10,152,9,6,74
533,5567,2022-02-12,Bruce LLC Stadium,68,19,177,14,12,37
534,620,2022-10-16,Miller-Hogan Stadium,32,20,100,15,14,26
535,7390,2020-03-16,"Ramirez, Ward and Hernandez Stadium",133,12,39,7,17,59
536,6395,2021-01-19,"Phillips, Jones and Hardin Stadium",99,9,122,5,6,45
537,5235,2024-11-27,"West, Sawyer and House Stadium",116,8,12,6,28,11
538,1228,2024-10-05,Brooks Inc Stadium,110,4,120,2,28,61
539,1005,2020-10-05,Coleman-Wilson Stadium,92,21,87,15,18,11
540,1631,2023-08-02,"Watkins, Blair and Green Stadium",19,15,138,15,21,44
541,8928,2022-10-05,"Guerra, Craig and Davis Stadium",-5,15,143,7,24,32
542,1028,2022-07-04,"Gonzalez, Lindsey and Velazquez Stadium",68,18,16,5,17,19
543,4782,2025-09-28,"Duffy, Frazier and Spence Stadium",103,17,116,1,21,64
544,3373,2022-02-15,Mason and Sons Stadium,143,15,33,8,17,63
545,5217,2022-03-25,"Friedman, Cruz and Beard Stadium",138,24,194,4,28,58
546,5474,2020-01-21,"Thompson, Horn and Lutz Stadium",17,27,159,13,7,18
547,8741,2023-11-30,Robinson-Gutierrez Stadium,105,21,180,2,24,79
548,1446,2021-03-17,Jenkins-Snyder Stadium,3,14,70,6,28,72
549,5164,2026-03-24,"Graves, Wheeler and Cummings Stadium",27,10,42,9,12,28
550,6335,2023-01-17,Owens-Bauer Stadium,20,4,169,0,17,45
551,14,2024-04-05,"Newman, Contreras and Crane Stadium",148,6,13,10,17,38
552,45,2021-03-03,"Arnold, Barr and Johnson Stadium",106,11,180,5,17,30
553,3549,2020-11-11,"Rivers, Mendez and Graves Stadium",64,29,121,11,7,1
554,5138,2025-11-12,Carter LLC Stadium,35,25,16,1,21,6
555,2512,2024-09-25,Gates LLC Stadium,54,24,124,3,24,11
556,6714,2025-12-30,"Obrien, Thornton and Rodgers Stadium",134,20,157,13,18,3
557,3743,2024-11-21,Gonzales LLC Stadium,1,26,140,11,18,5
558,8136,2026-04-11,Chambers Inc Stadium,103,26,71,0,21,31
559,7972,2025-12-07,"Miller, Garcia and Moore Stadium",53,3,115,13,14,60
560,4968,2025-11-15,Hunter Ltd Stadium,42,23,79,6,0,34
561,3229,2024-05-13,Moreno-Mitchell Stadium,138,7,192,12,24,34
562,6740,2021-09-26,Joseph-Martinez Stadium,138,11,155,4,24,62
563,9916,2025-01-31,"Craig, Mccarthy and Baldwin Stadium",-1,11,66,4,21,80
564,1204,2023-11-05,"Gardner, Patterson and Gibbs Stadium",19,26,149,11,6,43
565,1248,2023-06-14,Rocha Group Stadium,74,24,19,6,24,35
566,1120,2020-10-03,"Sherman, Kennedy and Long Stadium",71,28,48,7,21,77
567,4229,2020-05-05,"Horton, Lee and Wilkerson Stadium",70,24,135,2,7,4
568,3820,2022-06-07,"Blanchard, Burton and Reed Stadium",94,15,134,0,14,31
569,7348,2022-04-08,Collins-Jackson Stadium,3,19,39,13,14,50
570,3307,2020-03-23,Beasley-Cole Stadium,121,23,60,11,14,12
571,2004,2022-11-01,"Martin, Gordon and Haley Stadium",136,7,125,6,18,39
572,805,2025-10-04,Cox LLC Stadium,98,6,12,8,12,17
573,9318,2021-08-24,"Nelson, Foley and Lucas Stadium",29,3,109,3,3,35
574,342,2025-06-18,Waters-Booker Stadium,144,5,133,3,17,8
575,3673,2024-06-14,"Lin, Robertson and Jones Stadium",31,4,177,8,17,78
576,548,2020-08-22,Berry-Garcia Stadium,147,4,35,13,24,68
577,5276,2025-12-06,"Walter, Lewis and Jackson Stadium",112,6,164,7,28,49
578,9722,2024-11-21,Gardner-Torres Stadium,70,6,71,1,6,9
579,523,2022-05-07,"Cook, Collier and Walton Stadium",15,10,57,12,12,16
580,6735,2024-11-01,"Thomas, Butler and Garcia Stadium",40,7,27,12,18,44
581,7529,2024-07-21,Gray-Richardson Stadium,87,0,2,0,6,48
582,2518,2022-02-10,"Riley, Beard and Cabrera Stadium",60,23,19,8,21,69
583,9756,2024-12-21,Watts-Dawson Stadium,97,23,51,9,0,51
584,6760,2023-11-06,Atkinson and Sons Stadium,91,29,196,7,0,59
585,6049,2024-12-17,"Richardson, Rodriguez and Burns Stadium",124,6,31,6,0,54
586,2168,2023-02-11,"Mcdonald, Hernandez and Daniel Stadium",93,26,2,14,0,67
587,9031,2025-03-10,Adkins Ltd Stadium,35,10,50,11,3,1
588,4900,2022-01-08,Rodriguez Inc Stadium,116,10,135,3,0,25
589,1134,2022-07-17,Calderon Ltd Stadium,39,2,94,6,28,14
590,7949,2020-02-02,Costa-Mendez Stadium,7,22,136,6,3,60
591,3150,2024-04-29,Butler-Carroll Stadium,104,17,147,5,21,75
592,9321,2021-01-30,"Lopez, Thornton and Shaw Stadium",17,22,186,11,18,12
593,3831,2024-01-19,Santiago-Meyer Stadium,48,4,85,1,12,42
594,777,2022-06-29,Smith-Hinton Stadium,13,27,118,8,21,5
595,6797,2020-12-27,"Swanson, Perry and Powell Stadium",134,9,161,7,6,70
596,4977,2024-11-28,"Gordon, Giles and Bradford Stadium",37,14,135,0,12,42
597,4706,2021-03-20,"Miller, Perkins and Rice Stadium",5,1,156,6,21,61
598,6249,2020-11-13,"Strong, House and Hester Stadium",69,24,64,15,21,4
599,3051,2022-08-02,Murray-Meyer Stadium,17,11,29,1,17,6
600,4170,2022-04-05,Jones PLC Stadium,100,24,15,7,21,3
601,2700,2022-11-20,"Meyers, Ford and Hawkins Stadium",124,30,16,4,21,70
602,6450,2023-02-05,Williams-Adams Stadium,87,14,150,9,7,26
603,4666,2021-06-23,"Bass, Lopez and Fowler Stadium",62,6,197,12,12,49
604,1936,2021-07-01,Guerrero and Sons Stadium,42,20,115,13,18,5
605,1216,2025-05-20,Henry-Moss Stadium,49,22,17,5,12,41
606,7862,2024-12-13,Allen LLC Stadium,97,29,18,8,28,6
607,9470,2023-04-14,Bell Group Stadium,-1,12,139,6,28,72
608,3546,2023-11-27,Nunez Ltd Stadium,127,24,5,3,18,58
609,659,2023-09-23,Sullivan-Lang Stadium,51,13,113,13,14,71
610,2188,2025-08-03,Ayala-Dominguez Stadium,143,29,200,4,24,32
611,1145,2022-12-29,"Gentry, Wolf and Wolf Stadium",138,20,26,4,0,21
612,7704,2023-03-18,"Chen, Stewart and Cruz Stadium",23,4,108,12,14,25
613,4783,2023-06-04,Wilson Ltd Stadium,144,8,74,3,18,33
614,738,2023-12-22,Parker Inc Stadium,-3,9,22,9,6,41
615,5035,2023-07-27,Jennings LLC Stadium,-4,24,20,11,14,37
616,6934,2020-05-05,"Parker, Anderson and Ryan Stadium",113,24,46,14,24,29
617,2774,2021-07-13,"Jones, Richardson and Hunter Stadium",133,24,136,13,24,79
618,9258,2024-03-23,"Rogers, Riddle and Nguyen Stadium",146,28,16,1,3,78
619,5116,2021-08-17,Gonzalez-Anderson Stadium,12,4,142,6,7,73
620,462,2023-11-13,Norris-Rodgers Stadium,102,7,46,14,12,35
621,682,2024-10-05,"Lucas, Carroll and Clark Stadium",114,3,57,8,6,40
622,4716,2022-09-23,Johns-Potter Stadium,64,17,199,3,18,20
623,2201,2023-08-18,Young Ltd Stadium,94,30,177,7,17,51
624,6167,2022-01-29,Reyes Ltd Stadium,145,0,181,15,6,49
625,4712,2023-06-04,Smith Ltd Stadium,112,7,103,15,24,78
626,7479,2026-01-04,Quinn LLC Stadium,-5,16,149,2,21,25
627,8744,2025-06-19,"Cole, Allen and Pennington Stadium",81,6,112,3,24,71
628,7905,2022-12-08,Nguyen LLC Stadium,14,17,190,11,7,78
629,2935,2022-09-30,Ochoa-Richardson Stadium,19,5,111,7,24,15
630,6068,2021-07-26,Moore Inc Stadium,112,13,158,4,0,38
631,6767,2024-03-07,Palmer-Martinez Stadium,10,18,148,14,0,58
632,3699,2021-08-24,"Franco, Adkins and Conner Stadium",113,8,169,9,24,35
633,7864,2024-10-27,Terry-Valenzuela Stadium,111,19,196,13,18,77
634,1460,2022-05-20,"Murphy, Scott and Sheppard Stadium",64,21,19,7,3,11
635,5931,2025-01-15,"Miller, Diaz and Reese Stadium",10,2,136,11,12,65
636,903,2025-08-08,"Cuevas, Sullivan and Daugherty Stadium",68,22,19,0,0,35
637,9566,2021-04-09,Clark-Bell Stadium,127,3,136,7,3,76
638,8748,2023-09-16,Garner-Williamson Stadium,108,10,101,5,0,46
639,2901,2021-09-14,"Lopez, Thomas and Brown Stadium",128,7,48,5,21,27
640,9463,2023-10-06,"White, Davis and Johnson Stadium",93,8,86,6,12,21
641,9510,2022-12-17,"Ward, Ford and Sherman Stadium",-5,17,25,6,28,2
642,7350,2024-05-15,Sullivan-Aguilar Stadium,122,8,93,8,0,11
643,8959,2022-04-20,"Boyd, Diaz and Sloan Stadium",15,18,184,13,24,50
644,4838,2020-04-08,Anderson Ltd Stadium,46,7,147,9,14,48
645,129,2021-04-20,Bennett and Sons Stadium,85,14,162,11,14,65
646,1428,2024-07-05,"Haynes, Schmidt and Hawkins Stadium",140,4,103,8,6,59
647,4257,2021-09-09,"Williams, Phillips and Mann Stadium",69,8,72,10,14,51
648,203,2021-04-02,Freeman Inc Stadium,43,0,109,11,6,41
649,2308,2024-10-15,Salinas Group Stadium,17,3,145,2,18,26
650,5186,2021-05-08,Evans LLC Stadium,145,0,47,8,12,29
651,1069,2026-04-23,"Bauer, Henry and Brown Stadium",54,26,50,15,24,72
652,3217,2023-06-26,Erickson Group Stadium,34,14,131,2,7,9
653,9353,2025-10-24,Hatfield-Rice Stadium,46,25,159,7,21,78
654,5438,2022-11-20,"Christensen, Wilson and Snyder Stadium",131,30,105,12,3,22
655,4678,2025-06-29,Ortega-Kaiser Stadium,31,20,180,1,0,3
656,5771,2025-05-28,Mcbride and Sons Stadium,150,30,121,2,3,34
657,731,2021-10-01,"Kaiser, Garcia and Le Stadium",144,30,60,14,14,35
658,8016,2023-10-29,Williams Ltd Stadium,121,15,39,2,12,23
659,77,2023-05-14,Alvarado Group Stadium,5,6,127,7,3,47
660,5926,2022-12-21,"Franklin, Vega and Montgomery Stadium",113,3,156,15,28,16
661,9729,2023-02-08,"Sanders, Whitaker and Williams Stadium",119,1,147,15,7,39
662,746,2025-06-05,Flores Group Stadium,3,4,186,1,28,42
663,5695,2024-04-20,Rios Group Stadium,56,16,111,5,17,74
664,1070,2020-07-08,"Woods, Williams and Leon Stadium",122,10,114,9,21,17
665,8296,2026-03-24,"White, Dawson and Miles Stadium",131,10,43,1,3,54
666,2731,2025-07-15,"Bautista, Soto and Browning Stadium",38,7,130,13,6,11
667,5987,2020-10-28,Robinson PLC Stadium,133,15,145,6,3,66
668,2338,2022-03-13,Hawkins and Sons Stadium,97,21,198,10,28,14
669,8534,2026-03-11,Carroll Inc Stadium,134,28,94,12,28,32
670,2238,2020-02-27,Rodriguez Group Stadium,37,26,125,12,3,29
671,9860,2021-10-02,Ali-Smith Stadium,112,15,12,12,3,39
672,4979,2021-10-24,Jensen-Kim Stadium,120,6,19,4,0,57
673,5976,2021-05-14,Farrell PLC Stadium,38,10,79,11,21,4
674,3055,2021-05-18,Fox and Sons Stadium,10,5,59,15,24,25
675,8772,2025-04-10,"Blevins, Chambers and Pierce Stadium",56,16,6,4,12,2
676,8977,2023-03-24,"Smith, Ball and Wilson Stadium",30,30,145,4,7,34
677,4193,2024-03-14,Bradford Inc Stadium,14,21,142,1,0,73
678,7230,2022-01-17,Adkins LLC Stadium,-4,5,163,15,18,27
679,7692,2025-09-24,Harvey and Sons Stadium,131,3,191,1,0,26
680,3696,2023-07-27,"Ross, Stone and Jimenez Stadium",1,4,96,2,0,52
681,6375,2022-01-30,Smith-Williams Stadium,115,9,56,5,21,41
682,4357,2023-04-06,"Mann, Cross and Foster Stadium",26,0,8,15,3,19
683,4460,2023-10-01,"Fowler, Evans and Nichols Stadium",26,23,44,11,14,37
684,3775,2020-01-11,Holmes-Kelly Stadium,146,26,151,9,3,74
685,2360,2023-01-02,"Powell, Walker and Woods Stadium",141,20,105,5,21,59
686,6085,2023-12-24,Hood-Parsons Stadium,138,13,126,15,12,52
687,6909,2022-04-17,"Kim, Adams and Hernandez Stadium",90,22,194,10,6,58
688,6236,2025-10-06,Fisher PLC Stadium,149,2,41,14,3,80
689,9636,2025-05-03,"Mathews, Bradford and Guzman Stadium",41,10,107,14,3,49
690,577,2025-12-17,"Miller, Murray and Caldwell Stadium",84,5,200,8,3,62
691,7515,2020-03-16,Long and Sons Stadium,36,1,26,12,6,48
692,9172,2025-09-28,Miller Inc Stadium,96,12,48,1,6,67
693,9419,2022-02-03,Garcia-Payne Stadium,89,0,9,6,6,72
694,8113,2024-06-30,Choi-Jones Stadium,4,15,131,10,24,30
695,4106,2021-07-14,Charles-Alexander Stadium,83,23,3,15,3,29
696,53,2025-06-04,"Travis, Brown and Farley Stadium",35,24,188,1,18,36
697,4248,2025-11-03,Sullivan-Frye Stadium,62,1,176,6,7,53
698,5493,2024-10-16,"Moore, Lopez and Miller Stadium",80,8,72,13,21,15
699,6966,2020-09-10,Evans and Sons Stadium,59,8,52,2,3,26
700,7957,2025-05-04,"Sullivan, Olson and Johnson Stadium",56,9,33,10,24,79
701,5227,2025-10-12,Williams-Smith Stadium,108,22,16,1,18,76
702,2233,2022-03-18,Luna LLC Stadium,106,19,4,7,6,54
703,192,2020-02-13,Sampson PLC Stadium,103,6,159,5,28,1
704,7338,2024-10-25,Sexton Ltd Stadium,21,1,54,6,0,73
705,8245,2026-01-01,Jacobs-Long Stadium,136,4,183,0,28,48
706,3341,2020-08-09,Woods Ltd Stadium,137,10,149,14,3,59
